"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YNCB0001W",0,0.692623890362417,0,1.47331122214661
"YBL107C",144.243514283272,146.041681004437,149.405554715389,195.008071662299
"YBL106C",24.6815608218177,22.3379768240919,17.6781997557681,15.5258731560336
"YBL105C",66.7245317157989,76.6816414729363,58.6413049378147,45.2544423573419
"YBL104C",20.828397651793,20.121423971799,19.582302611642,18.9488526097644
"YBL103C",43.0764570720409,37.8112910660682,45.002163327601,37.8220470211025
"YBL102W",182.904331389142,168.97457651175,204.220849287841,226.030496664326
"YBL101C",32.635123704109,33.617659022027,40.3504455605448,27.2404438935533
"YBL100W-C",75.0298103305155,53.5744579195329,51.3489478194733,55.9489936610176
"YBL100W-B",2.70296694874189,4.03452764438808,2.19161911491288,1.76996967297403
"YBL100W-A",0,0,0,0
"YNCB0002W",0.412497239183665,0.398495936920842,0,0.423829255686012
"YBL099W",306.932194807671,343.044181185652,496.226431279991,560.953803529616
"YBL098W",36.9708480012813,35.9683642847641,43.1547868694395,65.1676553813266
"YBL097W",6.38141424326518,5.93363089121074,5.76854446569444,4.43944772236231
"YBL095W",71.7806081380933,72.5644926021023,71.5061949890387,74.361442422588
"YBL093C",212.920746881434,229.387003544824,148.264901571567,127.678083830552
"YBL092W",1083.27652832886,1186.70264842797,1352.25805112535,1846.0589613497
"YBL091C-A",107.332094133498,105.562177472054,84.502135690542,75.7081062107611
"YBL091C",134.387429937838,139.453747555766,167.064689166257,139.325665739822
"YBL090W",306.480041446283,242.527313699487,245.099925058654,373.997570633116
"YBL089W",28.9121706232174,27.3405752200017,23.8451749491749,27.3747630775806
"YBL088C",7.88449708611819,9.23067907830199,9.7508499468649,8.47101107998931
"YBL087C",530.456504038049,553.416526426967,609.14291692059,960.470802820274
"YBL086C",37.828440606936,33.6582581753419,52.0875455307459,36.0850829955309
"YBL085W",25.7535355843853,29.5152386470035,32.973648011907,30.1195275842511
"YBL084C",40.0439348871823,40.5116534766128,49.6455692346458,33.5619908180697
"YBL082C",42.7957647690759,48.8428106388904,29.9416921891601,28.3556238266736
"YBL081W",13.1928317554631,17.4225879413115,16.9028446687918,17.5799168322806
"YBL080C",30.90862615647,28.7502809693241,29.2056379089526,31.6435718394995
"YBL079W",19.8945524758381,21.5418472248047,21.9796313413552,20.1254508994625
"YBL078C",419.955981635684,378.994401295937,474.438942848838,321.281731934548
"YBL076C",72.5819582958379,83.294316462801,74.1534699728769,107.27435773779
"YBL075C",2368.30911060455,2085.24545158157,2955.94571305849,1804.01292570229
"YBL074C",13.0824967093905,14.3544355704885,14.0462737431938,12.0803243186684
"YNCB0003W",5.8171485662151,2.97513443814765,1.83301812777748,3.51585632557714
"YBL072C",549.911493608637,569.261028297867,711.456651927124,954.764311203627
"YBL071C-B",7.60411577283019,6.46448964338255,2.60695911506131,2.50016449818819
"YBL071W-A",117.788669479666,119.982485489528,121.01158711509,128.10707337629
"YBL071C",71.9186934102938,73.0550091737601,81.331429576312,87.3115699027468
