"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YJL012C",50.8656559807113,56.8212255872538,53.463540108132,43.0218118649769
"YJL011C",97.4678250113261,77.9809840859658,75.8865938207896,122.537774777526
"YNCJ0018W",0,0,0,0
"YNCJ0019C",0,0,0.342861116660194,0.295826173014413
"YJL010C",19.7627034839139,22.5211864214056,17.6786799462929,17.9039144711332
"YJL008C",155.635072615074,166.275266895567,178.716808985027,138.315632809762
"YJL007C",3.59113862728297,2.21389088249859,2.19431114662524,1.41996563046918
"YNCJ0020W",0,0,0,0
"YJL006C",28.6342043130289,26.5214514404046,23.3145559328932,23.7975721402705
"YNCJ0021C",6.73338492615558,2.57651094083888,1.46940478568654,4.81774053194901
"YJL005W",17.5249602411222,19.9861435213502,20.5412205264992,16.6970304895081
"YJL004C",103.932876968838,96.3076213768468,93.2985603335327,93.8639045435143
"YJL003W",133.017359080426,130.071702660389,137.674584861266,142.115887889815
"YJL002C",110.867935450788,109.751083794392,113.75226179911,111.796245811887
"YJL001W",500.540923742866,514.385035096243,541.453894565704,522.659108566909
"YJR001W",52.3707716478767,52.4816335810012,49.6995099254299,42.0338084641375
"YJR002W",49.5406339881177,56.6099841210129,53.5001871734008,45.037293734073
"YJR003C",24.201339282663,25.5735226974034,22.9769696026431,18.3503250706787
"YJR004C",30.6381081138154,33.1714240125207,29.4260158372325,21.4630749674604
"YJR005W",32.7784251933037,33.6069485407376,34.2645911394387,24.7329248901979
"YJR005C-A",83.1525283877191,78.9642738464191,70.1187458156975,37.8405734502692
"YJR006W",29.7805105169791,30.6834763774219,37.9395497943657,38.0888321779541
"YJR007W",103.513835042369,111.69573841888,124.21239982454,109.407187921396
"YJR008W",877.30311673317,686.522360661046,752.692415328563,516.800470463975
"YJR009C",922.362522819969,1126.85945507432,683.102897942659,425.883085114443
"YJR010W",19.0406623872114,25.8948295772852,20.9734573706978,17.278097417623
"YJR010C-A",109.06902284771,110.196318227598,111.823250932626,155.075193853871
"YJR011C",94.8370710241797,74.8040453816072,68.9072326674014,71.8654361069517
"YJR012C",154.277205501038,137.474186106514,108.395670927277,96.5149571386572
"YJR013W",49.1753767936189,49.2059735236116,40.6748702952717,36.4305538609234
"YJR014W",138.637801528148,150.246120972201,158.040022658323,146.741674324617
"YJR015W",54.1745399081558,55.4518488637166,52.8019538878486,60.2304403922104
"YJR016C",93.1547334934544,107.064435295883,92.1301755525269,71.385985449867
"YJR017C",114.756304891575,134.112500616453,116.644960952184,93.0866357752019
"YJR019C",133.163909222937,128.711035444573,126.274769662759,100.310429181001
"YJR021C",77.1346650985155,78.1732504716745,70.3224476989899,53.1022067521491
"YJR022W",67.0583926054857,61.5031379332368,58.4983403407138,57.8313274954721
"YJR024C",193.953549611024,185.247046946409,160.341450214116,204.967691924664
"YJR025C",191.932993733103,189.5424265916,221.434348153123,274.101230690568
"YJR027W",4.85291881895536,5.82359605834703,3.87461042520679,4.89132210913184
"YJR026W",0,0,0,0
"YJR029W",0.0447273623866854,0.0228197337709523,0.014055418712963,0.0161696598648986
"YJR028W",0,0,0,0
"YJR030C",8.00304017139135,10.1325878584912,12.5084559665199,14.8848944105483
"YJR031C",10.2028224395615,11.4178384063861,9.79964718959498,9.17586023095947
"YJR032W",29.7077854398488,30.1101560598881,23.6835232259488,24.9575177436525
"YJR033C",18.5457320216965,20.1870960313149,21.6562998104895,12.9919535777464
